Date,Advertiser,Advertiser ID,Order,Order ID,Total cost,Impressions,DPV,Purchases,Sales USD
12-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,738.91,36059,774,2,51.78
13-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,740.76,28946,612,1,17.15
14-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,738.94,24574,662,1,17.47
15-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,731.87,25615,695,1,15.99
16-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,747.62,29585,712,1,23.43
17-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,739.21,29052,628,2,35.67
18-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,739.95,27019,663,2,46.86
19-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,738.22,26871,661,0,0
20-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,739.75,28399,665,2,64.72
21-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,740.48,29146,639,1,9.81
22-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,738.84,26222,613,1,17.85
23-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,739.16,26340,607,0,0
24-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,744.61,26376,793,3,65.88
25-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,734.28,26057,670,1,16.38
26-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,738.56,30703,636,1,15.57
27-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,746.81,27100,837,2,33.42
28-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,732.78,27046,896,1,16.71
29-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,737.32,24598,798,1,9.7
30-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,724.84,24640,783,1,16.39
1-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,12,4,71.5
2-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,16,4,70.47
3-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,13,1,25.14
4-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,21,1,9.64
5-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,12,0,0
6-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,4,1,15.93
7-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,6,0,0
8-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,3,0,0
9-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_Bausch & Lomb_WM NY_ Lumify 2020_VCB_Jan20 - Mar20_XRTV,5.00945E+12,0,0,4,0,0
6-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1082.47,277684,223,33,732.42
7-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1493.08,409841,478,92,1697.73
8-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1556.7,440114,573,160,2639.8
9-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1667.03,483783,696,189,3035.13
10-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1447.58,431584,668,171,2925.68
11-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1527.61,436237,751,160,2557.39
12-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1519.29,419211,709,193,3291.32
13-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1467.22,417636,719,168,2891.97
14-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1425.97,390339,797,178,2880.51
15-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1416.04,380841,746,226,3676.69
16-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1444.51,389769,735,209,3595.21
17-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1414.72,383570,700,180,2852.91
18-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1439.53,381312,756,186,3001.36
19-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1378.27,366412,746,200,3338.59
20-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1405.47,376820,755,194,3119.65
21-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1386.28,374916,790,210,3338.74
22-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1376.64,369429,730,199,3234.14
23-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1336.26,358895,731,198,3118.57
24-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2502.57,601357,871,223,3568.05
25-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2389.63,576508,945,184,3020.56
26-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2352.25,571207,918,212,3740.88
27-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,18.63,4779,438,148,2690
28-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,379,118,1951.65
29-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,322,122,2176.7
30-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,371,101,1790.93
31-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,311,118,2144.62
1-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,314,124,2030.3
2-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,279,114,2078.59
3-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,271,88,1499.53
4-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,283,89,1505.51
5-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,276,95,1779.24
6-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1146.79,298525,468,90,1484.8
7-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2623.58,647860,769,156,2574.85
8-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2393.73,587600,797,152,2578.06
9-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2766.99,688043,876,171,2918.19
10-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2648.29,641599,695,163,3101.23
11-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2718.18,662483,848,162,2861.35
12-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,2730.77,668571,915,194,3303.92
13-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1762.04,425855,691,170,2970.21
14-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,7.49,1960,342,119,2068.98
15-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,368,119,1986.12
16-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,387,114,1873.82
17-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,390,134,2241.94
18-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,420,131,2012.16
19-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,503,135,2126.49
20-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,388,139,2207.36
21-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,346,118,1851.36
22-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,343,114,1784.57
23-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,320,86,1484.09
24-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,300,93,1334.21
25-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,75,24,347.9
26-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,0,0,0
27-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,0,0,0
28-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,0,0,0
29-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,0,0,0
1-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,0,0,0
2-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,237.09,50302,0,0,0
3-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,562.9,138525,0,0,0
4-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,178.33,43212,0,0,0
5-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,0,0,0
6-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,34,9,121.08
7-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,51,19,303.23
8-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,63,23,403.92
9-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,61,20,355.68
10-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,52,18,255.31
11-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,458.86,143184,240,56,1025.51
12-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,692.67,208513,268,54,1009.37
13-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,694.87,208504,369,103,1811.44
14-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,754.35,221456,448,94,1744.71
15-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,767.61,222239,486,87,1658.81
16-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,805.2,237426,462,101,1881.23
17-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,824.91,239703,440,104,1930.08
18-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,466.79,135826,422,99,1855.98
19-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,315,78,1496.64
20-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,251,91,2294.39
21-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,190,76,1500.91
22-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,215,44,856.52
23-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,273,57,1181.69
24-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,195,53,984.42
25-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,187,42,828.75
26-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,176,52,957.42
27-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,163,40,669.64
28-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,92,31,522.16
29-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,97,30,564.02
30-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,79,34,622.56
31-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,0,0,48,11,213.56
1-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,539.49,178469,210,36,621.71
2-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,825.64,267719,298,73,1363.31
3-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,780.67,255073,306,61,1253.96
4-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,873.43,279043,365,77,1397.46
5-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1071.03,339008,418,75,1444.92
6-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1086.14,343843,398,90,1616.76
7-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1103.97,362032,480,121,2040.76
8-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1172.49,371171,490,106,2058.39
9-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1081.52,348906,436,103,1795.94
10-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1072.85,335258,502,120,2121.46
11-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1025.56,324509,486,106,1966.01
12-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1154.67,375918,526,98,1729.19
13-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1207.19,375423,642,120,2161.88
14-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1769.32,558329,630,133,2342.91
15-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1824.72,556569,775,171,2995.15
16-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1878.33,563545,798,140,2475.54
17-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1971.83,591133,750,146,2526.54
18-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1754.67,521317,659,131,2305.03
19-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1666.99,499223,721,141,2700.2
20-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1494.96,449907,658,126,2283.88
21-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1316.24,388350,682,161,2932.91
22-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1020.78,284207,682,149,2722.07
23-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1019.8,288830,637,138,2410.58
24-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1003.08,282464,644,179,3112.09
25-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,707.86,203602,578,133,2306.92
26-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,578.78,161915,560,155,2671.6
27-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,326.86,94610,468,158,2843.86
28-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,639.71,190340,586,155,2775.65
29-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,738.13,220840,576,170,2826.75
30-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,705.26,209302,582,150,2474.11
1-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,257.53,79044,395,150,2643.61
2-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1010.17,303661,654,166,2581.74
3-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1042.87,318415,666,149,2344.56
4-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1043.96,324775,599,150,2367.14
5-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1101.01,330605,411,122,1923.72
6-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1035.13,293484,645,148,3009.65
